school;sex;age;address;famsize;Pstatus;Medu;Fedu;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;desercion;asignatura;absences_original;sex_F;address_U;famsize_GT3;Pstatus_T;school_GP;Mjob_health;Mjob_other;Mjob_services;Mjob_teacher;Fjob_health;Fjob_other;Fjob_services;Fjob_teacher;reason_home;reason_other;reason_reputation;guardian_mother;guardian_other;aprobado;progreso_g1_g3;nivel_alcohol;edu_familiar_media
GP;M;18;U;LE3;T;2;1;4;2;0;1;1;1;1;1;1;1;1;4;3;2;4;5;3;14.0;10;8;9;0;mat;14;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;-1;4.5;1.5
GP;F;17;U;GT3;A;2;1;2;3;0;0;0;0;1;1;1;1;1;3;2;3;1;2;3;10.0;12;10;12;0;mat;10;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1.5;1.5
GP;F;17;U;LE3;T;4;3;1;2;0;0;0;0;1;1;1;1;1;3;2;3;1;2;3;14.0;13;13;14;0;mat;14;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1.5;3.5
GP;M;17;R;GT3;T;2;2;2;2;0;0;1;1;1;1;1;1;0;4;5;2;1;1;1;4.0;11;11;11;0;mat;4;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1.0;2.0
GP;M;17;U;GT3;T;4;4;1;2;0;1;1;0;1;1;1;1;1;4;5;5;1;3;2;14.0;11;9;9;0;mat;14;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;-2;2.0;4.0
GP;M;16;U;GT3;T;4;4;1;2;0;0;1;1;1;1;1;1;0;4;2;4;2;4;1;2.0;14;13;13;0;mat;2;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;-1;3.0;4.0
GP;M;16;U;LE3;T;1;1;2;2;0;0;1;1;0;1;1;1;0;3;4;2;1;1;5;18.0;9;7;6;0;mat;18;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;-3;1.0;1.0
GP;M;16;U;GT3;T;3;2;2;3;0;0;0;0;1;1;1;1;1;5;3;3;1;3;2;10.0;11;9;10;0;mat;10;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;-1;2.0;2.5
GP;M;17;U;LE3;T;2;2;1;2;0;0;0;1;1;0;1;1;1;4;4;2;5;5;4;4.0;14;13;13;0;mat;4;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;-1;5.0;2.0
GP;F;16;U;GT3;T;2;1;1;1;0;0;0;0;0;1;1;1;1;4;5;2;1;1;5;18.299999999999955;13;12;12;0;mat;20;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;-1;1.0;1.5
GP;F;17;R;GT3;T;2;1;3;2;0;0;0;0;1;1;1;0;0;2;1;1;1;1;3;2.0;13;11;11;0;mat;2;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;-2;1.0;1.5
GP;M;18;U;GT3;T;2;2;1;2;1;0;0;0;0;1;0;1;0;5;5;4;3;5;2;0.0;7;7;0;0;mat;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;-7;4.0;2.0
GP;M;17;U;LE3;T;4;3;2;2;0;0;0;0;1;1;1;1;1;2;5;5;1;4;5;14.0;12;12;12;0;mat;14;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2.5;3.5
GP;M;17;R;LE3;A;4;4;2;2;0;0;1;1;0;1;1;1;0;3;3;3;2;3;4;2.0;10;11;12;0;mat;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;2;2.5;4.0
GP;M;16;U;LE3;T;4;3;1;1;0;0;0;0;1;0;1;1;0;5;4;5;1;1;3;0.0;6;0;0;1;mat;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;-6;1.0;3.5
GP;M;16;U;GT3;T;4;4;1;1;0;0;0;0;1;1;1;1;0;5;3;2;1;2;5;0.0;13;12;12;0;mat;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;-1;1.5;4.0
GP;F;18;U;GT3;T;2;1;2;3;0;0;1;1;0;0;1;1;1;4;4;4;1;1;3;0.0;7;0;0;1;mat;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;-7;1.0;1.5
GP;M;16;U;GT3;T;2;1;3;1;0;0;0;0;0;1;1;1;0;4;3;3;1;1;4;6.0;18;18;18;0;mat;6;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1.0;1.5
GP;M;17;U;GT3;T;2;3;2;1;0;0;0;0;0;1;1;1;0;5;2;2;1;1;2;4.0;12;12;13;0;mat;4;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1.0;2.5
GP;M;22;U;GT3;T;3;1;1;1;3;0;0;0;0;0;0;1;1;5;4;5;5;5;1;16.0;6;8;8;0;mat;16;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;2;5.0;2.0
GP;M;18;R;LE3;T;3;3;1;2;1;0;1;0;0;1;1;1;1;4;3;3;1;3;5;8.0;3;5;5;0;mat;8;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2;2.0;3.0
GP;M;16;U;GT3;T;0;2;1;1;0;0;0;1;0;0;1;1;0;4;3;2;2;4;5;0.0;13;15;15;0;mat;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;2;3.0;1.0
GP;M;18;U;GT3;T;3;2;2;1;1;0;0;0;0;1;0;1;0;4;4;5;2;4;5;0.0;6;8;8;0;mat;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;3.0;2.5
GP;M;16;U;GT3;T;3;3;3;2;0;1;1;0;0;0;1;1;0;5;3;3;1;3;2;6.0;7;10;10;0;mat;6;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;3;2.0;3.0
GP;M;18;U;GT3;T;2;1;1;1;1;0;0;0;0;0;0;1;0;3;2;5;2;5;5;4.0;6;9;8;0;mat;4;0;1;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;2;3.5;1.5
GP;M;16;R;GT3;T;2;1;2;1;0;0;0;0;1;0;1;0;0;3;3;2;1;3;3;0.0;8;9;8;0;mat;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.0;1.5
GP;M;17;R;GT3;T;2;1;1;1;0;0;0;0;0;0;1;1;0;4;4;2;2;4;5;0.0;8;12;12;0;mat;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;4;3.0;1.5
GP;M;17;U;LE3;T;1;1;2;1;1;0;1;0;1;1;1;1;0;4;4;4;1;2;5;2.0;7;9;8;0;mat;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1.5;1.0
GP;F;17;U;LE3;T;4;2;1;4;0;0;1;1;1;1;1;1;0;4;2;3;1;1;4;6.0;14;12;13;0;mat;6;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;-1;1.0;3.0
GP;M;19;U;LE3;A;4;3;1;2;0;0;1;0;0;1;1;1;0;4;3;1;1;1;1;12.0;11;11;11;0;mat;12;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1.0;3.5
GP;M;18;U;GT3;T;2;1;1;2;0;0;0;0;1;1;1;1;0;5;2;4;1;2;4;8.0;15;14;14;0;mat;8;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;-1;1.5;1.5
GP;F;17;U;LE3;T;2;2;1;4;0;0;0;1;1;1;1;1;1;3;4;1;1;1;2;0.0;10;9;0;0;mat;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;-10;1.0;2.0
GP;F;18;U;GT3;T;4;3;1;2;0;0;1;1;0;1;1;1;1;3;1;2;1;3;2;18.299999999999955;17;18;18;0;mat;21;1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;2.0;3.5
GP;M;18;U;GT3;T;4;3;1;2;0;0;1;1;0;0;1;1;0;4;3;2;1;1;3;2.0;8;8;8;0;mat;2;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1.0;3.5
GP;M;18;R;GT3;T;3;2;1;3;0;0;0;0;1;0;1;0;0;5;3;2;1;1;3;1.0;13;12;12;0;mat;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;-1;1.0;2.5
GP;F;17;U;GT3;T;3;3;1;3;0;0;0;0;1;0;1;0;0;3;2;3;1;1;4;4.0;10;9;9;0;mat;4;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;-1;1.0;3.0
GP;F;18;U;GT3;T;2;2;1;3;0;0;1;1;1;1;1;1;1;4;3;3;1;1;3;0.0;9;10;0;0;mat;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;-9;1.0;2.0
GP;M;18;R;LE3;A;3;4;2;2;0;0;1;1;1;1;1;1;0;4;2;5;3;4;1;13.0;17;17;17;0;mat;13;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;3.5;3.5
GP;M;17;U;GT3;T;3;1;1;2;0;0;0;1;1;1;1;1;1;5;4;4;3;4;5;2.0;9;9;10;0;mat;2;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;3.5;2.0
GP;F;18;R;GT3;T;4;4;2;2;0;0;0;1;1;1;1;1;0;4;3;4;2;2;4;8.0;12;10;11;0;mat;8;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;-1;2.0;4.0
GP;M;18;U;GT3;T;4;2;1;2;0;0;1;1;1;1;1;1;1;5;4;5;1;3;5;10.0;10;9;10;0;mat;10;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2.0;3.0
GP;F;18;R;GT3;T;2;1;2;2;0;0;1;0;0;1;0;1;1;4;3;5;1;2;3;0.0;6;0;0;1;mat;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;-6;1.5;1.5
GP;F;19;U;GT3;T;3;3;1;2;2;0;1;1;1;1;1;1;0;4;3;5;3;3;5;15.0;9;9;9;0;mat;15;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;3.0;3.0
GP;F;18;U;GT3;T;2;3;1;4;0;0;1;1;1;1;1;1;1;4;5;5;1;3;2;4.0;15;14;14;0;mat;4;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;-1;2.0;2.5
GP;F;18;U;LE3;T;1;1;2;2;0;0;1;1;0;0;1;0;0;4;4;3;1;1;3;2.0;11;11;11;0;mat;2;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1.0;1.0
GP;M;17;R;GT3;T;1;2;1;2;0;0;1;1;1;0;1;0;1;3;5;2;2;2;1;2.0;15;14;14;0;mat;2;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;-1;2.0;1.5
GP;F;17;U;GT3;T;2;4;2;2;0;0;1;1;0;1;1;1;1;4;3;3;1;1;1;2.0;10;10;10;0;mat;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1.0;3.0
GP;F;17;U;LE3;T;2;2;2;2;0;1;1;1;0;1;1;1;1;4;4;4;2;3;5;6.0;12;12;12;0;mat;6;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;2.5;2.0
GP;F;18;R;GT3;A;3;2;2;2;0;0;0;0;0;0;0;1;1;4;1;1;1;1;5;18.299999999999955;10;9;9;0;mat;75;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;-1;1.0;2.5
GP;M;18;U;GT3;T;4;4;2;1;0;0;0;1;1;1;1;1;0;3;2;4;1;4;3;18.299999999999955;9;9;9;0;mat;22;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;2.5;4.0
GP;F;18;U;GT3;T;4;4;1;2;1;1;1;0;1;1;1;1;1;2;4;4;1;1;4;15.0;9;8;8;0;mat;15;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;-1;1.0;4.0
GP;M;18;U;LE3;T;4;3;2;1;0;0;0;1;1;1;1;1;0;4;2;3;1;2;1;8.0;10;11;10;0;mat;8;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1.5;3.5
GP;M;17;U;LE3;A;4;1;2;1;0;0;0;1;1;1;1;1;1;4;5;4;2;4;5;18.299999999999955;8;8;8;0;mat;30;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;3.0;2.5
GP;M;17;U;LE3;A;3;2;1;1;1;0;0;0;0;1;1;1;0;4;4;4;3;4;3;18.299999999999955;11;9;10;0;mat;19;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;-1;3.5;2.5
GP;F;18;R;LE3;T;1;1;2;4;0;0;1;1;1;1;1;0;0;5;2;2;1;1;3;1.0;12;12;12;0;mat;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1.0;1.0
GP;F;18;U;GT3;T;1;1;2;2;0;1;0;0;1;1;1;1;0;5;4;4;1;1;4;4.0;8;9;10;0;mat;4;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;2;1.0;1.0
GP;F;17;U;GT3;T;2;2;1;2;0;0;1;0;0;0;1;1;0;5;4;5;1;2;5;4.0;10;9;11;0;mat;4;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1.5;2.0
GP;M;17;U;GT3;T;1;1;1;2;0;0;0;1;0;0;1;1;0;4;3;3;1;2;4;2.0;12;10;11;0;mat;2;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;-1;1.5;1.0
GP;F;18;U;GT3;T;2;2;1;3;0;0;1;1;0;1;1;1;0;4;3;3;1;2;2;5.0;18;18;19;0;mat;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1.5;2.0
GP;F;17;U;GT3;T;1;1;1;3;0;0;1;1;0;1;1;1;0;4;3;3;1;1;3;6.0;13;12;12;0;mat;6;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;-1;1.0;1.0
GP;M;18;U;GT3;T;2;1;1;3;0;0;0;1;1;1;1;1;0;4;2;4;1;3;2;6.0;15;14;14;0;mat;6;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;-1;2.0;1.5
GP;M;18;U;LE3;A;4;4;1;2;0;0;1;1;1;1;1;1;0;5;4;3;1;1;2;9.0;15;13;15;0;mat;9;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1.0;4.0
GP;M;18;U;GT3;T;4;2;1;2;0;0;1;1;1;1;1;1;1;4;3;2;1;4;5;11.0;12;11;11;0;mat;11;0;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;-1;2.5;3.0
GP;F;17;U;GT3;T;4;3;1;3;0;0;1;1;0;1;1;1;0;4;2;2;1;2;3;0.0;15;15;15;0;mat;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1.5;3.5
GP;F;18;U;LE3;T;2;1;1;2;1;0;0;0;0;1;1;1;1;5;4;3;1;1;5;12.0;12;12;13;0;mat;12;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1.0;1.5
GP;F;17;R;LE3;T;3;1;2;4;0;0;1;1;0;1;1;0;0;3;1;2;1;1;3;6.0;18;18;18;0;mat;6;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1.0;2.0
GP;M;18;R;LE3;T;3;2;2;3;0;0;1;1;1;1;1;1;0;5;4;2;1;1;4;8.0;14;13;14;0;mat;8;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1.0;2.5
GP;M;17;U;GT3;T;3;3;1;1;0;0;1;1;0;1;1;1;0;4;4;3;1;3;5;4.0;14;12;11;0;mat;4;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;-3;2.0;3.0
GP;F;19;U;GT3;T;4;4;2;2;0;0;1;1;1;1;1;1;0;2;3;4;2;3;2;0.0;10;9;0;0;mat;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;-10;2.5;4.0
GP;F;18;U;LE3;T;4;3;2;2;0;0;1;1;0;1;1;1;1;4;4;5;1;2;2;10.0;10;8;8;0;mat;10;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;-2;1.5;3.5
GP;F;18;U;GT3;T;4;3;1;4;0;0;1;1;0;1;1;1;0;4;3;3;1;1;3;0.0;14;13;14;0;mat;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1.0;3.5
GP;M;18;U;LE3;T;4;4;1;1;0;0;1;1;0;1;1;1;1;1;4;2;2;2;1;5.0;16;15;16;0;mat;5;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;2.0;4.0
GP;F;18;U;LE3;A;4;4;1;2;0;0;1;0;0;1;1;1;1;4;2;4;1;1;4;14.0;12;10;11;0;mat;14;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;-1;1.0;4.0
GP;M;17;U;LE3;T;4;4;2;1;0;0;0;1;0;1;1;1;0;4;1;1;2;2;5;0.0;11;11;10;0;mat;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;-1;2.0;4.0
GP;F;17;U;GT3;T;4;2;2;3;0;0;1;1;0;1;1;1;0;4;3;3;1;1;3;0.0;15;12;14;0;mat;0;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;-1;1.0;3.0
GP;F;17;U;GT3;T;3;2;1;4;0;0;1;1;1;0;1;1;0;5;2;2;1;2;5;0.0;17;17;18;0;mat;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1.5;2.5
GP;M;19;U;GT3;T;3;3;1;2;1;0;1;0;1;1;1;1;1;4;4;4;1;1;3;18.299999999999955;15;14;13;0;mat;20;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;-2;1.0;3.0
GP;F;18;U;GT3;T;2;4;1;2;1;0;1;1;1;1;1;1;0;4;4;3;1;1;3;8.0;14;12;12;0;mat;8;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;-2;1.0;3.0
GP;M;20;U;GT3;A;3;2;1;1;0;0;0;0;1;1;1;0;0;5;5;3;1;1;5;0.0;17;18;18;0;mat;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1.0;2.5
GP;M;19;U;GT3;T;4;4;2;1;1;0;1;1;0;1;1;1;1;4;3;4;1;1;4;18.299999999999955;8;9;8;0;mat;38;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1.0;4.0
GP;M;19;R;GT3;T;3;3;1;2;1;0;0;0;1;1;1;0;1;4;5;3;1;2;5;0.0;15;12;12;0;mat;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;-3;1.5;3.0
GP;F;19;U;LE3;T;1;1;1;2;1;1;1;0;1;0;1;1;0;4;4;3;1;3;3;18.0;12;10;10;0;mat;18;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;-2;2.0;1.0
GP;F;19;U;LE3;T;1;2;1;2;1;0;0;0;1;0;1;0;1;4;2;4;2;2;3;0.0;9;9;0;0;mat;0;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;-9;2.0;1.5
GP;F;19;U;GT3;T;2;1;3;2;0;0;1;0;0;1;0;1;1;3;4;1;1;1;2;18.299999999999955;14;12;13;0;mat;20;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;-1;1.0;1.5
GP;M;19;U;GT3;T;1;2;1;2;1;0;0;0;0;0;1;1;0;4;5;2;2;2;4;3.0;13;11;11;0;mat;3;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;-2;2.0;1.5
GP;F;19;U;LE3;T;3;2;2;2;1;0;1;1;0;0;1;1;1;4;2;2;1;2;1;18.299999999999955;13;10;11;0;mat;22;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;-2;1.5;2.5
GP;F;19;U;GT3;T;1;1;1;3;2;0;0;0;0;0;1;1;1;4;1;2;1;1;3;14.0;15;13;13;0;mat;14;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;-2;1.0;1.0
GP;F;19;R;GT3;T;2;3;1;3;1;0;0;0;0;1;1;1;1;4;1;2;1;1;3;18.299999999999955;13;11;11;0;mat;40;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;-2;1.0;2.5
GP;F;18;U;GT3;T;2;1;2;2;0;0;1;1;1;1;1;1;0;5;3;3;1;2;1;0.0;8;8;0;0;mat;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;-8;1.5;1.5
GP;F;18;U;GT3;T;4;3;1;3;0;0;1;1;1;1;1;1;1;4;3;4;1;1;5;9.0;9;10;9;0;mat;9;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1.0;3.5
GP;F;17;R;GT3;T;3;4;1;3;0;0;1;1;1;0;1;1;0;4;3;4;2;5;5;0.0;11;11;10;0;mat;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;-1;3.5;3.5
GP;F;18;U;GT3;T;4;4;1;2;0;0;1;1;0;1;1;1;0;4;4;4;3;3;5;2.0;11;11;11;0;mat;2;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;3.0;4.0
GP;F;17;U;GT3;A;4;3;1;2;0;0;1;1;0;1;1;1;1;5;2;2;1;2;5;18.299999999999955;13;13;13;0;mat;23;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1.5;3.5
GP;F;17;U;GT3;T;2;2;1;2;0;0;1;0;0;1;1;0;1;4;2;2;1;1;3;12.0;11;9;9;0;mat;12;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;-2;1.0;2.0
GP;F;17;R;LE3;T;2;2;1;3;0;0;1;1;1;1;1;1;0;3;3;2;2;2;3;3.0;11;11;11;0;mat;3;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;2.0;2.0
GP;F;17;U;GT3;T;3;1;1;3;0;0;1;0;0;0;1;1;0;3;4;3;2;3;5;1.0;12;14;15;0;mat;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;3;2.5;2.0
GP;F;17;U;LE3;T;0;2;2;3;0;0;0;0;0;1;1;1;0;3;3;3;2;3;2;0.0;16;15;15;0;mat;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;2.5;1.0
GP;M;18;U;GT3;T;4;4;1;3;0;0;0;0;1;1;1;1;0;4;3;3;2;2;3;3.0;9;12;11;0;mat;3;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;2;2.0;4.0
GP;M;17;U;GT3;T;3;3;1;1;0;0;0;0;1;0;1;1;0;4;3;5;3;5;5;3.0;14;15;16;0;mat;3;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;2;4.0;3.0
GP;M;17;R;GT3;T;2;2;4;1;0;0;1;0;0;1;1;1;0;4;4;5;5;5;4;8.0;11;10;10;0;mat;8;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;-1;5.0;2.0
GP;F;17;U;GT3;T;4;4;1;3;0;0;1;1;1;1;1;1;0;5;4;4;1;3;4;7.0;10;9;9;0;mat;7;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;-1;2.0;4.0
GP;F;17;U;GT3;T;4;4;2;3;0;0;1;1;0;0;1;1;1;4;3;3;1;2;4;4.0;14;14;14;0;mat;4;1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1.5;4.0
GP;M;18;U;LE3;T;2;2;1;4;0;0;1;0;1;1;1;1;0;4;5;5;2;4;5;2.0;9;8;8;0;mat;2;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;-1;3.0;2.0
GP;F;17;R;GT3;T;2;4;1;3;0;0;1;0;0;1;1;1;1;4;4;3;1;1;5;7.0;12;14;14;0;mat;7;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1.0;3.0
GP;F;18;U;GT3;T;3;3;1;2;0;0;0;0;1;1;1;1;0;5;3;4;1;1;4;0.0;7;0;0;1;mat;0;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-7;1.0;3.0
GP;F;18;U;LE3;T;2;2;1;2;0;0;0;0;1;0;1;1;1;4;3;3;1;1;2;0.0;8;8;0;0;mat;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;-8;1.0;2.0
GP;F;18;R;GT3;T;2;2;2;4;0;0;0;0;1;1;1;0;0;4;4;4;1;1;4;0.0;10;9;0;0;mat;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;-10;1.0;2.0
GP;F;17;U;GT3;T;3;4;1;3;0;0;0;0;0;1;1;1;0;4;4;5;1;3;5;16.0;16;15;15;0;mat;16;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;-1;2.0;3.5
GP;F;19;R;GT3;A;3;1;1;3;1;0;0;1;0;1;1;0;0;5;4;3;1;2;5;12.0;14;13;13;0;mat;12;1;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;-1;1.5;2.0
GP;F;17;U;GT3;T;3;2;1;2;0;0;1;1;0;1;1;1;1;4;3;2;2;3;2;0.0;7;8;0;0;mat;0;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;-7;2.5;2.5
GP;F;18;U;LE3;T;3;3;1;4;0;0;1;0;0;1;1;1;0;5;3;3;1;1;1;7.0;16;15;17;0;mat;7;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1.0;3.0
GP;F;17;R;GT3;A;3;2;1;2;0;0;1;1;0;1;1;1;0;4;3;3;2;3;2;4.0;9;10;10;0;mat;4;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;2.5;2.5
GP;F;19;U;GT3;T;2;1;1;3;1;0;0;1;1;1;1;1;1;4;3;4;1;3;3;4.0;11;12;11;0;mat;4;1;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;2.0;1.5
GP;M;18;U;GT3;T;4;4;1;2;1;0;1;0;1;1;1;1;0;4;3;3;2;2;2;0.0;10;10;0;0;mat;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;-10;2.0;4.0
GP;M;18;U;LE3;T;3;4;1;2;0;0;0;0;1;1;1;1;1;4;3;3;1;3;5;11.0;16;15;15;0;mat;11;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;-1;2.0;3.5
